,id,full_name,surname,name,paternal,position,office,region,year,income,income_family,income_salary,income_salary_family,income_teaching,income_teaching_family,income_royalties,income_royalties_family,income_dividents,income_dividents_family,income_help,income_help_family,income_gifts,income_gifts_family,bank_deps,bank_deps_family,flat_area,flat_area_family,house_area,house_area_family,land_area,land_area_family,cars,cars_family,cars_cargo,cars_cargo_family,cars_info,cars_family_info,cars_info_year,cars_family_info_year,off,income_vs_salary,income_vs_family,land_vs_family,flat_vs_family,house_vs_family,cars_vs_family,link,,,name1,,
11034,chesno_50,Денісова Людмила Леонтіївна,Денісова,Людмила,Леонтіївна,міністр соціальної політики,Кабінет міністрів,Загальнодержавний регіон,2011,"2,839,596.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,189569,203,0,0,0,0,0,1,0,0,0,"Audi A6 2510 куб.см, 125 кВт",,2003,,кабмін,0,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_50,,,Денісова,Людмила,Леонтіївна
12507,vulyk_4_2_11,Лікарчук Костянтин Ігорович,Лікарчук,Костянтин,Ігорович,заступник голови державної фіскальної служби україни,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Загальнодержавний регіон,2014,"2,878,904.00",1719000,2103619,0,0,0,0,0,427285,0,0,0,0,0,0,0,316.9,300.8,0,230.2,600,2587,3,0,0,0,BMW Z4;Audi A8;Kia Sportage;;,;;;;,2008;2011;2009;;,;;;;,держслужба,1.368548202,0.5971022306,4.311666667,0.9491953298,1000000,0,http://declarations.com.ua/declaration/vulyk_4_2_11,,,Лікарчук,Костянтин,Ігорович
2992,chesno_2375,Святаш Дмитро Володимирович,Святаш,Дмитро,Володимирович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"2,943,304.71",0,143304.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,парламент,20.53878557,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_2375,,,Святаш,Дмитро,Володимирович
9004,6756,Козаченко Тетяна Анатоліївна,Козаченко,Тетяна,Анатоліївна,Помічник міністра,Міністерство юстиції,Загальнодержавний регіон,2013,"2,964,126.00",62329,38266,42000,0,0,0,0,0,20329,0,0,0,0,0,3810830,0,165.4,0,496.7,0,0,1,2,0,0,"BMW,X6;;","BMW,730;BMW,520i;",2011;;,2011;2004;,юстиція,77.46108817,0.02102778357,0,1000000,1000000,2,http://declarations.com.ua/declaration/6756,,,Козаченко,Тетяна,Анатоліївна
5682,chesno_569,Різаненко Павло Олександрович,Різаненко,Павло,Олександрович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"2,966,624.00",388,0,0,0,0,0,0,2864,388,0,0,0,0,799394,50660,57.4,324.3,0,0,0,0,0,2,0,0,,"Honda CR-V 1998 см3, 110 кВт;Jaguar XK 4196 см3 218.9 кВт",,2005;2006,парламент,0,0.0001307883979,0,5.649825784,0,1000000,http://declarations.com.ua/declaration/chesno_569,,,Різаненко,Павло,Олександрович
503,chesno_2461,Бакулін Євген Миколайович,Бакулін,Євген,Миколайович,Депутат 8-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"2,975,722.93",0,611991,0,0,0,0,0,2337562.93,0,0,0,0,0,0,0,1841,0,535.9,0,0,0,3,0,0,0,"Nissan  3.5 куб.см 500 к.с.;ГАЗ 21Л 2.5 куб.см, 70 к.с.;Porsche  4.8 куб.см, 400 к.с.",,2012;1962;2011,,парламент,4.862363875,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_2461,,,Бакулін,Євген,Миколайович
8763,1182,Петренко Павло Дмитрович,Петренко,Павло,Дмитрович,Міністр,Міністерство юстиції,Загальнодержавний регіон,2013,"3,008,843.00",0,234467,0,0,0,0,0,552282,0,35094,0,0,0,0,0,79.2,0,0,0,0,0,3,0,0,0,"Volkswagen,Golf;Toyota,Camry;Land Rover,Range Rover",;;,2007;2013;2006,;;,юстиція,12.83269287,0,0,0,0,0,http://declarations.com.ua/declaration/1182,,,Петренко,Павло,Дмитрович
8543,chesno_147,Повалій Таїсія Миколаївна,Повалій,Таїсія,Миколаївна,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"3,014,779.00",485767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"BMW 740 Li 2979 см3, 242 кВт","BMW X5 2993 см3, 175 кВт",2009,2009,парламент,0,0.1611285603,0,0,0,1,http://declarations.com.ua/declaration/chesno_147,,,Повалій,Таїсія,Миколаївна
3009,chesno_396,Сольвар Руслан Миколайович,Сольвар,Руслан,Миколайович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2012,"3,033,446.00",0,33446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Lexus RX 3456 куб. см,,2008,парламент,90.69682473,0,0,0,0,1000000,http://declarations.com.ua/declaration/chesno_396,,,Сольвар,Руслан,Миколайович
8452,chesno_565,Льовочкіна Юлія Володимирівна,Льовочкіна,Юлія,Володимирівна,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"3,040,181.00",0,194336,0,0,0,0,0,1640551,0,34850,0,0,0,0,29570645,126.2,0,1322,0,0,0,10,0,0,0,"Lexus LX 570 5663 см3, 282 кВт, 499 см;Lexus LX 570 5663 см3, 282 кВт, 499 см;Mercedes-Benz G500 5461см3, 212 кВт, 421 см;Mercedes-Benz GL450 4663 см3, 250 кВт, 510 см;Mercedes-Benz S500L 4Matic 5461 см3, 212 кВт, 522 см;Mercedes-Benz S500L 4Matic 5462 см3, 212 кВт, 520 см;Porsche Cayenne 3598 см3, 213 кВт, 480 см;Land Rover Range Rover 5.0 4999 см3, 276 кВт, 497 см;Skoda Octavia Tour 1.9 TDI 1898 см3, 77 кВт, 457 см;Volkswagen Transporter T5 Shuttle 2461 см3, 96 кВт, 529 см",,2011;2011;2010;2007;2010;2007;2007;2010;2007;2007,,парламент,15.64394142,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_565,,,Льовочкіна,Юлія,Володимирівна
3652,vulyk_7_140,Хлицов Петро Володимирович,Хлицов,Петро,Володимирович,заступник голови одеської обласної ради,Одеська обласна рада,Одеська область,2014,"3,051,322.00",791701,164225,112779,97,0,0,0,2887000,678922,0,0,0,0,4257495,0,308.3,0,0,0,0,1712,0,1,1,0,;;;;,Lexus GX 460;;;;,;;;;,2009;;;;,облрада,18.58013092,0.2594616366,1000000,0,0,1000000,http://declarations.com.ua/declaration/vulyk_7_140,,,Хлицов,Петро,Володимирович
369,chesno_370,Ільюк Артем Олександрович,Ільюк,Артем,Олександрович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2012,"3,064,943.54",27854.09,43926.67,15640,0,0,0,0,0,0,0,0,0,0,0,0,84.2,0,0,0,0,0,1,1,0,0,"Ford Mustang 4600 куб. см, 224 кВт, 4765 см","BMW X5 2996 куб. см, 225 кВт, 4857 см",2008,2010,парламент,69.7740926,0.009087961862,0,0,0,1,http://declarations.com.ua/declaration/chesno_370,,,Ільюк,Артем,Олександрович
8528,chesno_399,Риженков Олександр Миколайович,Риженков,Олександр,Миколайович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"3,069,861.00",223840,2696880,17866,0,0,6000,0,0,0,0,0,0,0,0,0,750,477.8,1600,0,0,0,4,2,0,0,Audi A8 6299 см3;Lexus LX 570 5663  см3;Yukon  6734 см3;Москвич 401 1070 см3,Audi A6 2967 см3;Toyota Camry 2995 см3,2011;2010;1996;1955,2010;2003,парламент,1.138300926,0.0729153535,0,0.6370666667,0,0.5,http://declarations.com.ua/declaration/chesno_399,,,Риженков,Олександр,Миколайович
3041,chesno_973,Шаблатович Олег Миколайович,Шаблатович,Олег,Миколайович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"3,073,244.00",0,198394,0,0,0,0,0,820000,0,34850,0,0,0,0,0,103.7,0,0,0,0,0,1,0,0,0,Land Rover  4367,,2013,,парламент,15.4906096,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_973,,,Шаблатович,Олег,Миколайович
3752,vulyk_4_97,Андріїв Богдан Євстафійович,Андріїв,Богдан,Євстафійович,секретар ради м. ужгорода,Ужгородська міська рада,Закарпатська область,2014,"3,103,917.26",8587842.45,98013.47,0,0,0,0,0,1774726.79,7427489,0,0,0,557309.5,5011038.21,557309.5,98.5,70.8,0,0,17813,16955,0,1,0,0,;;,Mercedes-Benz ML 350;;,;;,2012;;,міська рада,31.66827233,2.766775571,0.951832931,0.7187817259,0,1000000,http://declarations.com.ua/declaration/vulyk_4_97,,,Андріїв,Богдан,Євстафійович
328,chesno_2341,Кацуба Володимир Михайлович,Кацуба,Володимир,Михайлович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"3,113,815.00",3266528,168200,84567,0,0,0,0,254,3108483,0,0,1265361,0,118492,2627030,210.4,193.6,0,1125,0,0,1,2,0,0,"Mercedes-Benz G63 AMG 5461, 544","Mercedes-Benz S550 4Matic 5461, 388;Bentley Continental 5998, 621",2012,2008;2008,парламент,18.51257432,1.049043697,0,0.9201520913,1000000,2,http://declarations.com.ua/declaration/chesno_2341,,,Кацуба,Володимир,Михайлович
11098,chesno_184,Баграєв Микола Георгійович,Баграєв,Микола,Георгійович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"3,134,883.00",5736634,217987,53473,0,0,0,0,2882046,5683161,34850,0,0,0,41926500,0,0,173.3,0,946,0,0,0,2,0,0,,"Lexus LX 570 5663 см3, 270 кВт;Mercedes-Benz S500 5462 см3, 285 кВт",,2011;2006,парламент,14.38105483,1.829935599,0,1000000,1000000,1000000,http://declarations.com.ua/declaration/chesno_184,,,Баграєв,Микола,Георгійович
11216,chesno_572,Кутовий Тарас Вікторович,Кутовий,Тарас,Вікторович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2012,"3,144,562.00",27274,3105799,27274,0,0,0,0,38763,0,0,0,0,0,11145,0,0,247.7,0,0,0,0,0,1,0,0,,Porsche Cayenne 3598 куб.см.,,2011,парламент,1.012480846,0.008673385991,0,1000000,0,1000000,http://declarations.com.ua/declaration/chesno_572,,,Кутовий,Тарас,Вікторович
2570,vulyk_1_1856,Шевченко Ігор Анатолійович,Шевченко,Ігор,Анатолійович,міністр екології та природних ресурсів україни,Міністерство екології та природних ресурсів / Мінприроди,Загальнодержавний регіон,2014,"3,176,334.43",0,5577.78,0,0,0,0,0,0,0,0,0,0,0,0,0,459.1,0,0,0,0,0,2,0,0,0,Toyota Land Cruiser 200;Mercedes-Benz CLK 500;;;;,;;,2011;2002;;;;,;;,міністерство,569.4621211,0,0,0,0,0,http://declarations.com.ua/declaration/vulyk_1_1856,,,Шевченко,Ігор,Анатолійович
883,4552,Бакуліна Світлана Віталіївна,Бакуліна,Світлана,Віталіївна,Суддя,Вищий господарський суд,Загальнодержавний регіон,2013,"3,183,624.00",0,277052,0,0,0,0,0,202160,0,0,0,0,0,0,0,189.9,0,0,0,0,0,1,0,0,0,"Toyota,Land Cruiser Prado;;",;;,2008;;,;;,суд,11.49107027,0,0,0,0,0,http://declarations.com.ua/declaration/4552,,,Бакуліна,Світлана,Віталіївна
6658,vulyk_9_80,Шимків Дмитро Анатолійович,Шимків,Дмитро,Анатолійович,заступник глави адмінстрації президента україни,Адміністрація президента / Секретаріат президента,Загальнодержавний регіон,2014,"3,184,167.97",1498898.14,3108263.18,1471565.08,0,0,0,0,0,0,75904.79,12016.18,0,201.6,26274.64,0,269,61.35,0,269.9,0,2040,0,2,0,0,;;;;,Audi A5;Audi Q7;;,;;;;,2011;2014;;,офіс президента,1.024420323,0.4707346328,1000000,0.2280669145,1000000,1000000,http://declarations.com.ua/declaration/vulyk_9_80,,,Шимків,Дмитро,Анатолійович
